Lote,Linea,Palma,Longitud,Latitud
83 - EL MIRADOR,43,23,-73.649273800000,3.894317759000
83 - EL MIRADOR,43,24,-73.649358300000,3.894340593000
83 - EL MIRADOR,43,25,-73.649442900000,3.894370679000
83 - EL MIRADOR,43,26,-73.649525400000,3.894395584000
83 - EL MIRADOR,43,27,-73.649691900000,3.894446431000
83 - EL MIRADOR,43,28,-73.649772900000,3.894469782000
83 - EL MIRADOR,44,9,-73.648186800000,3.895973311000
83 - EL MIRADOR,44,15,-73.648682900000,3.896128338000
83 - EL MIRADOR,44,25,-73.649510000000,3.896379704000
83 - EL MIRADOR,44,1,-73.647436000000,3.893693170000
83 - EL MIRADOR,44,2,-73.647519600000,3.893717040000
83 - EL MIRADOR,44,3,-73.647604100000,3.893741946000
83 - EL MIRADOR,44,4,-73.647770200000,3.893791757000
83 - EL MIRADOR,44,5,-73.647852700000,3.893818735000
83 - EL MIRADOR,44,6,-73.647936200000,3.893840533000
83 - EL MIRADOR,44,7,-73.648020800000,3.893865439000
83 - EL MIRADOR,44,8,-73.648106400000,3.893889310000
83 - EL MIRADOR,44,9,-73.648186800000,3.893912142000
83 - EL MIRADOR,44,10,-73.648266200000,3.893939118000
83 - EL MIRADOR,44,11,-73.648352900000,3.893964025000
83 - EL MIRADOR,44,12,-73.648434300000,3.893992038000
83 - EL MIRADOR,44,13,-73.648515800000,3.894014871000
83 - EL MIRADOR,44,14,-73.648604500000,3.894039779000
83 - EL MIRADOR,44,15,-73.648682900000,3.894068826000
83 - EL MIRADOR,44,16,-73.648766400000,3.894089588000
83 - EL MIRADOR,44,17,-73.648853000000,3.894118639000
83 - EL MIRADOR,44,18,-73.648935500000,3.894138364000
83 - EL MIRADOR,44,19,-73.649014900000,3.894167412000
83 - EL MIRADOR,44,20,-73.649094300000,3.894197495000
83 - EL MIRADOR,44,21,-73.649178900000,3.894221366000
83 - EL MIRADOR,44,22,-73.649266600000,3.894246273000
83 - EL MIRADOR,44,23,-73.649346000000,3.894269105000
83 - EL MIRADOR,44,24,-73.649431600000,3.894294012000
83 - EL MIRADOR,44,25,-73.649510000000,3.894316843000
83 - EL MIRADOR,44,26,-73.649592500000,3.894344856000
83 - EL MIRADOR,44,27,-73.649677000000,3.894367690000
83 - EL MIRADOR,44,28,-73.649759500000,3.894400883000
83 - EL MIRADOR,45,1,-73.647427100000,3.893617455000
83 - EL MIRADOR,45,2,-73.647506600000,3.893643020000
83 - EL MIRADOR,45,3,-73.647591100000,3.893663647000
83 - EL MIRADOR,45,4,-73.647677900000,3.893690039000
83 - EL MIRADOR,45,5,-73.647759100000,3.893712312000
83 - EL MIRADOR,45,6,-73.647844300000,3.893740350000
83 - EL MIRADOR,45,7,-73.647927100000,3.893763446000
83 - EL MIRADOR,45,8,-73.648007400000,3.893789835000
83 - EL MIRADOR,45,9,-73.648091900000,3.893813756000
83 - EL MIRADOR,45,10,-73.648177100000,3.893838500000
83 - EL MIRADOR,45,11,-73.648257400000,3.893862419000
83 - EL MIRADOR,45,12,-73.648339400000,3.893897865000
83 - EL MIRADOR,45,13,-73.648423000000,3.893912728000
83 - EL MIRADOR,45,14,-73.648508200000,3.893938296000
83 - EL MIRADOR,45,15,-73.648594300000,3.893963041000
83 - EL MIRADOR,45,16,-73.648674600000,3.893991076000
83 - EL MIRADOR,45,17,-73.648756600000,3.894017466000
83 - EL MIRADOR,45,18,-73.648839400000,3.894039739000
83 - EL MIRADOR,45,19,-73.648923000000,3.894071069000
83 - EL MIRADOR,45,20,-73.649006600000,3.894094166000
83 - EL MIRADOR,45,21,-73.649086900000,3.894117261000
83 - EL MIRADOR,45,22,-73.649171300000,3.894142005000
83 - EL MIRADOR,45,23,-73.649256600000,3.894167573000
83 - EL MIRADOR,45,24,-73.649332800000,3.894193136000
83 - EL MIRADOR,45,25,-73.649413900000,3.894217878000
83 - EL MIRADOR,45,26,-73.649504100000,3.894242625000
83 - EL MIRADOR,45,27,-73.649583600000,3.894267367000
83 - EL MIRADOR,45,28,-73.649665600000,3.894291286000
83 - EL MIRADOR,45,29,-73.649747500000,3.894317675000
83 - EL MIRADOR,46,1,-73.647498500000,3.893567678000
83 - EL MIRADOR,46,2,-73.647582100000,3.893592422000
83 - EL MIRADOR,46,3,-73.647664000000,3.893617165000
83 - EL MIRADOR,46,4,-73.647749300000,3.893641909000
83 - EL MIRADOR,46,5,-73.647832900000,3.893662536000
83 - EL MIRADOR,46,6,-73.647911600000,3.893690571000
83 - EL MIRADOR,46,7,-73.647995200000,3.893713668000
83 - EL MIRADOR,46,8,-73.648079600000,3.893741705000
83 - EL MIRADOR,46,9,-73.648163200000,3.893767272000
83 - EL MIRADOR,46,10,-73.648246800000,3.893792016000
83 - EL MIRADOR,46,11,-73.648334500000,3.893812645000
83 - EL MIRADOR,46,12,-73.648412000000,3.893841090000
83 - EL MIRADOR,46,13,-73.648496400000,3.893864187000
83 - EL MIRADOR,46,14,-73.648580000000,3.893890578000
83 - EL MIRADOR,46,15,-73.648660300000,3.893915320000
83 - EL MIRADOR,46,16,-73.648745600000,3.893940064000
83 - EL MIRADOR,46,17,-73.648823400000,3.893963158000
83 - EL MIRADOR,46,18,-73.648908700000,3.893990372000
83 - EL MIRADOR,46,19,-73.648994700000,3.894018411000
83 - EL MIRADOR,46,20,-73.649080000000,3.894041508000
83 - EL MIRADOR,46,21,-73.649161900000,3.894070368000
83 - EL MIRADOR,46,22,-73.649239800000,3.894095109000
83 - EL MIRADOR,46,23,-73.649325100000,3.894118206000
83 - EL MIRADOR,46,24,-73.649407800000,3.894147889000
83 - EL MIRADOR,46,25,-73.649489000000,3.894170985000
83 - EL MIRADOR,46,26,-73.649575900000,3.894190790000
83 - EL MIRADOR,46,27,-73.649657800000,3.894213886000
83 - EL MIRADOR,46,28,-73.649739000000,3.894245215000
83 - EL MIRADOR,46,29,-73.649820100000,3.894268310000
83 - EL MIRADOR,47,5,-73.647823100000,3.894162141000
83 - EL MIRADOR,47,29,-73.649804200000,3.894690458000
83 - EL MIRADOR,47,1,-73.647484600000,3.893490687000
83 - EL MIRADOR,47,2,-73.647571500000,3.893512962000
83 - EL MIRADOR,47,3,-73.647653400000,3.893540175000
83 - EL MIRADOR,47,4,-73.647741900000,3.893564098000
83 - EL MIRADOR,47,5,-73.647823100000,3.893591310000
83 - EL MIRADOR,47,6,-73.647903400000,3.893615229000
83 - EL MIRADOR,47,7,-73.647982900000,3.893639970000
83 - EL MIRADOR,47,8,-73.648069800000,3.893667186000
83 - EL MIRADOR,47,9,-73.648150100000,3.893695221000
83 - EL MIRADOR,47,10,-73.648233700000,3.893722435000
83 - EL MIRADOR,47,11,-73.648316500000,3.893743885000
83 - EL MIRADOR,47,12,-73.648402600000,3.893765336000
83 - EL MIRADOR,47,13,-73.648482100000,3.893790077000
83 - EL MIRADOR,47,14,-73.648564900000,3.893820584000
83 - EL MIRADOR,47,15,-73.648648500000,3.893841211000
83 - EL MIRADOR,47,16,-73.648732100000,3.893865955000
83 - EL MIRADOR,47,17,-73.648819000000,3.893889876000
83 - EL MIRADOR,47,18,-73.648898500000,3.893919558000
83 - EL MIRADOR,47,19,-73.648982100000,3.893940185000
83 - EL MIRADOR,47,20,-73.649064800000,3.893969868000
83 - EL MIRADOR,47,21,-73.649146000000,3.893997904000
83 - EL MIRADOR,47,22,-73.649228000000,3.894020176000
83 - EL MIRADOR,47,23,-73.649316500000,3.894045746000
83 - EL MIRADOR,47,24,-73.649394300000,3.894072956000
83 - EL MIRADOR,47,25,-73.649481200000,3.894096055000
83 - EL MIRADOR,47,26,-73.649559100000,3.894119972000
83 - EL MIRADOR,47,27,-73.649645200000,3.894149657000
83 - EL MIRADOR,47,28,-73.649730400000,3.894179342000
83 - EL MIRADOR,47,29,-73.649804200000,3.894201610000
83 - EL MIRADOR,48,13,-73.648477200000,3.894784312000
83 - EL MIRADOR,48,15,-73.648638700000,3.894757978000
83 - EL MIRADOR,48,1,-73.647475600000,3.893417403000
83 - EL MIRADOR,48,2,-73.647560000000,3.893441324000
83 - EL MIRADOR,48,3,-73.647644400000,3.893467714000
83 - EL MIRADOR,48,4,-73.647725600000,3.893487517000
83 - EL MIRADOR,48,5,-73.647805900000,3.893513905000
83 - EL MIRADOR,48,6,-73.647892000000,3.893540297000
83 - EL MIRADOR,48,7,-73.647970700000,3.893565038000
83 - EL MIRADOR,48,8,-73.648052600000,3.893594721000
83 - EL MIRADOR,48,9,-73.648142000000,3.893618644000
83 - EL MIRADOR,48,10,-73.648222300000,3.893642563000
83 - EL MIRADOR,48,11,-73.648305100000,3.893669776000
83 - EL MIRADOR,48,12,-73.648392000000,3.893692051000
83 - EL MIRADOR,48,13,-73.648477200000,3.893720089000
83 - EL MIRADOR,48,14,-73.648555900000,3.893742360000
83 - EL MIRADOR,48,15,-73.648638700000,3.893768750000
83 - EL MIRADOR,48,16,-73.648719000000,3.893791022000
83 - EL MIRADOR,48,17,-73.648805100000,3.893819060000
83 - EL MIRADOR,48,18,-73.648891900000,3.893842982000
83 - EL MIRADOR,48,19,-73.648969800000,3.893866076000
83 - EL MIRADOR,48,20,-73.649047700000,3.893894933000
83 - EL MIRADOR,48,21,-73.649137800000,3.893918857000
83 - EL MIRADOR,48,22,-73.649218200000,3.893946892000
83 - EL MIRADOR,48,23,-73.649301800000,3.893976576000
83 - EL MIRADOR,48,24,-73.649389500000,3.894000498000
83 - EL MIRADOR,48,25,-73.649468200000,3.894021122000
83 - EL MIRADOR,48,26,-73.649550100000,3.894046688000
83 - EL MIRADOR,48,27,-73.649630400000,3.894073077000
83 - EL MIRADOR,48,28,-73.649715700000,3.894097821000
83 - EL MIRADOR,48,29,-73.649800100000,3.894120918000
83 - EL MIRADOR,49,23,-73.649292800000,3.895457716000
83 - EL MIRADOR,49,1,-73.647462500000,3.893341647000
83 - EL MIRADOR,49,2,-73.647548600000,3.893368862000
83 - EL MIRADOR,49,3,-73.647628900000,3.893393604000
83 - EL MIRADOR,49,4,-73.647715000000,3.893419172000
83 - EL MIRADOR,49,5,-73.647793700000,3.893440620000
83 - EL MIRADOR,49,6,-73.647878100000,3.893465364000
83 - EL MIRADOR,49,7,-73.647960900000,3.893490930000
83 - EL MIRADOR,49,8,-73.648048600000,3.893516499000
83 - EL MIRADOR,49,9,-73.648129700000,3.893538772000
83 - EL MIRADOR,49,10,-73.648213300000,3.893571749000
83 - EL MIRADOR,49,11,-73.648297700000,3.893595670000
83 - EL MIRADOR,49,12,-73.648375600000,3.893619587000
83 - EL MIRADOR,49,13,-73.648460000000,3.893643508000
83 - EL MIRADOR,49,14,-73.648546900000,3.893669900000
83 - EL MIRADOR,49,15,-73.648626400000,3.893694641000
83 - EL MIRADOR,49,16,-73.648707600000,3.893724324000
83 - EL MIRADOR,49,17,-73.648787900000,3.893743302000
83 - EL MIRADOR,49,18,-73.648872300000,3.893770516000
83 - EL MIRADOR,49,20,-73.649040300000,3.893819180000
83 - EL MIRADOR,49,21,-73.649124800000,3.893844747000
83 - EL MIRADOR,49,22,-73.649209200000,3.893872785000
83 - EL MIRADOR,49,23,-73.649292800000,3.893895882000
83 - EL MIRADOR,49,24,-73.649374700000,3.893918154000
83 - EL MIRADOR,49,25,-73.649454300000,3.893942896000
83 - EL MIRADOR,49,26,-73.649540300000,3.893970110000
83 - EL MIRADOR,49,27,-73.649622300000,3.893998147000
83 - EL MIRADOR,49,28,-73.649705900000,3.894022067000
83 - EL MIRADOR,49,29,-73.649786200000,3.894050102000
83 - EL MIRADOR,49,30,-73.649867800000,3.894078549000
83 - EL MIRADOR,5,1,-73.647220800000,3.896388579000
83 - EL MIRADOR,5,2,-73.647304500000,3.896413441000
83 - EL MIRADOR,5,3,-73.647388200000,3.896438304000
83 - EL MIRADOR,5,4,-73.647472700000,3.896463967000
83 - EL MIRADOR,5,5,-73.647551600000,3.896486426000
83 - EL MIRADOR,5,6,-73.647638400000,3.896512090000
83 - EL MIRADOR,5,7,-73.647717300000,3.896539352000
83 - EL MIRADOR,5,8,-73.647806600000,3.896566620000
83 - EL MIRADOR,5,9,-73.647886300000,3.896592281000
83 - EL MIRADOR,5,10,-73.647969200000,3.896613940000
83 - EL MIRADOR,5,11,-73.648054500000,3.896640405000
83 - EL MIRADOR,5,12,-73.648135000000,3.896663665000
83 - EL MIRADOR,5,13,-73.648221900000,3.896690130000
83 - EL MIRADOR,5,14,-73.648301600000,3.896716592000
83 - EL MIRADOR,5,15,-73.648383600000,3.896742254000
83 - EL MIRADOR,5,16,-73.648468100000,3.896763914000
83 - EL MIRADOR,5,17,-73.648551800000,3.896790378000
83 - EL MIRADOR,5,18,-73.648633900000,3.896816040000
83 - EL MIRADOR,5,19,-73.648717600000,3.896843305000
83 - EL MIRADOR,5,20,-73.648796500000,3.896868965000
83 - EL MIRADOR,5,21,-73.648881800000,3.896893028000
83 - EL MIRADOR,5,22,-73.648968700000,3.896917892000
83 - EL MIRADOR,5,23,-73.649046800000,3.896942751000
83 - EL MIRADOR,50,17,-73.648863300000,3.894190126000
83 - EL MIRADOR,50,1,-73.647533900000,3.893291870000
83 - EL MIRADOR,50,2,-73.647617500000,3.893319907000
83 - EL MIRADOR,50,3,-73.647707600000,3.893342184000
83 - EL MIRADOR,50,4,-73.647783000000,3.893366923000
83 - EL MIRADOR,50,5,-73.647865800000,3.893394960000
83 - EL MIRADOR,50,6,-73.647951900000,3.893418058000
83 - EL MIRADOR,50,7,-73.648034700000,3.893445271000
83 - EL MIRADOR,50,8,-73.648115800000,3.893465897000
83 - EL MIRADOR,50,9,-73.648197800000,3.893493110000
83 - EL MIRADOR,50,10,-73.648285500000,3.893515385000
83 - EL MIRADOR,50,11,-73.648365800000,3.893543421000
83 - EL MIRADOR,50,12,-73.648447800000,3.893574751000
83 - EL MIRADOR,50,13,-73.648534600000,3.893594556000
83 - EL MIRADOR,50,14,-73.648617400000,3.893622592000
83 - EL MIRADOR,50,15,-73.648698600000,3.893645688000
83 - EL MIRADOR,50,16,-73.648779700000,3.893672900000
83 - EL MIRADOR,50,17,-73.648863300000,3.893693527000
83 - EL MIRADOR,50,18,-73.648951800000,3.893720743000
83 - EL MIRADOR,50,19,-73.649029700000,3.893744660000
83 - EL MIRADOR,50,20,-73.649113300000,3.893771051000
83 - EL MIRADOR,50,21,-73.649192000000,3.893793322000
83 - EL MIRADOR,50,22,-73.649283000000,3.893820539000
83 - EL MIRADOR,50,23,-73.649362500000,3.893844457000
83 - EL MIRADOR,50,24,-73.649445300000,3.893869200000
83 - EL MIRADOR,50,25,-73.649527200000,3.893901353000
83 - EL MIRADOR,50,26,-73.649609200000,3.893923626000
83 - EL MIRADOR,50,27,-73.649692800000,3.893953309000
83 - EL MIRADOR,50,28,-73.649776400000,3.893978053000
83 - EL MIRADOR,50,29,-73.649860000000,3.893999503000
83 - EL MIRADOR,51,8,-73.648104400000,3.896442273000
83 - EL MIRADOR,51,1,-73.647524900000,3.893220233000
83 - EL MIRADOR,51,2,-73.647606000000,3.893244152000
83 - EL MIRADOR,51,3,-73.647691300000,3.893271366000
83 - EL MIRADOR,51,4,-73.647771600000,3.893290345000
83 - EL MIRADOR,51,5,-73.647857700000,3.893317560000
83 - EL MIRADOR,51,6,-73.647938800000,3.893340655000
83 - EL MIRADOR,51,7,-73.648022400000,3.893371986000
83 - EL MIRADOR,51,8,-73.648104400000,3.893390965000
83 - EL MIRADOR,51,9,-73.648188000000,3.893420649000
83 - EL MIRADOR,51,10,-73.648274900000,3.893441277000
83 - EL MIRADOR,51,11,-73.648360900000,3.893469316000
83 - EL MIRADOR,51,12,-73.648437100000,3.893494879000
83 - EL MIRADOR,51,13,-73.648520800000,3.893516329000
83 - EL MIRADOR,51,14,-73.648602700000,3.893543542000
83 - EL MIRADOR,51,15,-73.648684700000,3.893572401000
83 - EL MIRADOR,51,16,-73.648769900000,3.893593029000
83 - EL MIRADOR,51,17,-73.648851100000,3.893622711000
83 - EL MIRADOR,51,18,-73.648937100000,3.893646633000
83 - EL MIRADOR,51,19,-73.649020700000,3.893670553000
83 - EL MIRADOR,51,20,-73.649100200000,3.893693648000
83 - EL MIRADOR,51,21,-73.649183800000,3.893718391000
83 - EL MIRADOR,51,22,-73.649272400000,3.893751371000
83 - EL MIRADOR,51,23,-73.649351900000,3.893773642000
83 - EL MIRADOR,51,24,-73.649434700000,3.893800855000
83 - EL MIRADOR,51,25,-73.649519100000,3.893822306000
83 - EL MIRADOR,51,27,-73.649683000000,3.893871791000
83 - EL MIRADOR,51,28,-73.649766600000,3.893899828000
83 - EL MIRADOR,51,29,-73.649846100000,3.893926216000
83 - EL MIRADOR,52,4,-73.647762600000,3.896834810000
83 - EL MIRADOR,52,1,-73.647505700000,3.893146943000
83 - EL MIRADOR,52,2,-73.647594600000,3.893174983000
83 - EL MIRADOR,52,3,-73.647677400000,3.893194786000
83 - EL MIRADOR,52,4,-73.647762600000,3.893221178000
83 - EL MIRADOR,52,5,-73.647841300000,3.893244272000
83 - EL MIRADOR,52,6,-73.647927400000,3.893270664000
83 - EL MIRADOR,52,7,-73.648008500000,3.893297053000
83 - EL MIRADOR,52,8,-73.648093800000,3.893320974000
83 - EL MIRADOR,52,9,-73.648177400000,3.893344071000
83 - EL MIRADOR,52,10,-73.648261000000,3.893369638000
83 - EL MIRADOR,52,11,-73.648344600000,3.893398498000
83 - EL MIRADOR,52,12,-73.648426500000,3.893419124000
83 - EL MIRADOR,52,13,-73.648511000000,3.893444691000
83 - EL MIRADOR,52,14,-73.648591300000,3.893466963000
83 - EL MIRADOR,52,15,-73.648675700000,3.893493354000
83 - EL MIRADOR,52,16,-73.648760900000,3.893519745000
83 - EL MIRADOR,52,17,-73.648839600000,3.893545309000
83 - EL MIRADOR,52,18,-73.648924900000,3.893580758000
83 - EL MIRADOR,52,19,-73.649007700000,3.893597267000
83 - EL MIRADOR,52,20,-73.649090400000,3.893626127000
83 - EL MIRADOR,52,21,-73.649175700000,3.893646755000
83 - EL MIRADOR,52,22,-73.649257600000,3.893673967000
83 - EL MIRADOR,52,23,-73.649338800000,3.893699533000
83 - EL MIRADOR,52,24,-73.649424000000,3.893726747000
83 - EL MIRADOR,52,25,-73.649507600000,3.893746551000
83 - EL MIRADOR,52,26,-73.649590400000,3.893773764000
83 - EL MIRADOR,52,27,-73.649671600000,3.893794389000
83 - EL MIRADOR,52,28,-73.649756800000,3.893824897000
83 - EL MIRADOR,52,29,-73.649837100000,3.893850462000
83 - EL MIRADOR,53,20,-73.649158500000,3.896131106000
83 - EL MIRADOR,53,7,-73.648080700000,3.895301757000
83 - EL MIRADOR,53,1,-73.647593000000,3.893094293000
83 - EL MIRADOR,53,2,-73.647673300000,3.893115741000
83 - EL MIRADOR,53,3,-73.647749500000,3.893142128000
83 - EL MIRADOR,53,4,-73.647834800000,3.893174283000
83 - EL MIRADOR,53,5,-73.647920000000,3.893197381000
83 - EL MIRADOR,53,6,-73.647998700000,3.893220475000
83 - EL MIRADOR,53,7,-73.648080700000,3.893246864000
83 - EL MIRADOR,53,8,-73.648161800000,3.893268313000
83 - EL MIRADOR,53,9,-73.648246200000,3.893294704000
83 - EL MIRADOR,53,10,-73.648334800000,3.893320274000
83 - EL MIRADOR,53,11,-73.648420800000,3.893347489000
83 - EL MIRADOR,53,12,-73.648499500000,3.893368113000
83 - EL MIRADOR,53,13,-73.648579800000,3.893394501000
83 - EL MIRADOR,53,14,-73.648664300000,3.893421716000
83 - EL MIRADOR,53,15,-73.648747000000,3.893443165000
83 - EL MIRADOR,53,16,-73.648833100000,3.893470380000
83 - EL MIRADOR,53,17,-73.648914300000,3.893497593000
83 - EL MIRADOR,53,18,-73.648997000000,3.893522336000
83 - EL MIRADOR,53,19,-73.649077400000,3.893547077000
83 - EL MIRADOR,53,20,-73.649158500000,3.893575937000
83 - EL MIRADOR,53,21,-73.649245400000,3.893598212000
83 - EL MIRADOR,53,22,-73.649324900000,3.893627893000
83 - EL MIRADOR,53,23,-73.649411800000,3.893647698000
83 - EL MIRADOR,53,24,-73.649493700000,3.893677381000
83 - EL MIRADOR,53,25,-73.649571600000,3.893698005000
83 - EL MIRADOR,53,26,-73.649661800000,3.893726045000
83 - EL MIRADOR,53,27,-73.649742900000,3.893750787000
83 - EL MIRADOR,53,28,-73.649826500000,3.893778824000
83 - EL MIRADOR,53,29,-73.649908500000,3.893806860000
83 - EL MIRADOR,54,5,-73.647907800000,3.896735605000
83 - EL MIRADOR,54,19,-73.649064300000,3.896029231000
83 - EL MIRADOR,54,19,-73.649064300000,3.894465794000
83 - EL MIRADOR,54,1,-73.647568400000,3.893021824000
83 - EL MIRADOR,54,2,-73.647654500000,3.893044099000
83 - EL MIRADOR,54,3,-73.647741400000,3.893072138000
83 - EL MIRADOR,54,4,-73.647821700000,3.893095233000
83 - EL MIRADOR,54,5,-73.647907800000,3.893119978000
83 - EL MIRADOR,54,6,-73.647991400000,3.893148839000
83 - EL MIRADOR,54,7,-73.648069200000,3.893174403000
83 - EL MIRADOR,54,8,-73.648158600000,3.893193386000
83 - EL MIRADOR,54,9,-73.648234800000,3.893223889000
83 - EL MIRADOR,54,10,-73.648323300000,3.893248635000
83 - EL MIRADOR,54,11,-73.648401200000,3.893274199000
83 - EL MIRADOR,54,12,-73.648484000000,3.893299766000
83 - EL MIRADOR,54,13,-73.648569200000,3.893319570000
83 - EL MIRADOR,54,14,-73.648652000000,3.893347607000
83 - EL MIRADOR,54,15,-73.648734000000,3.893374819000
83 - EL MIRADOR,54,16,-73.648818400000,3.893399563000
83 - EL MIRADOR,54,17,-73.648901200000,3.893418543000
83 - EL MIRADOR,54,18,-73.648984800000,3.893448227000
83 - EL MIRADOR,54,19,-73.649064300000,3.893472968000
83 - EL MIRADOR,54,20,-73.649148700000,3.893499359000
83 - EL MIRADOR,54,21,-73.649235600000,3.893525751000
83 - EL MIRADOR,54,22,-73.649316700000,3.893548846000
83 - EL MIRADOR,54,23,-73.649396200000,3.893575234000
83 - EL MIRADOR,54,24,-73.649483100000,3.893601626000
83 - EL MIRADOR,54,25,-73.649563400000,3.893628838000
83 - EL MIRADOR,54,26,-73.649647900000,3.893655229000
83 - EL MIRADOR,54,27,-73.649729800000,3.893673385000
83 - EL MIRADOR,54,28,-73.649815100000,3.893703069000
83 - EL MIRADOR,54,29,-73.649899500000,3.893723696000
83 - EL MIRADOR,55,1,-73.647559500000,3.892949364000
83 - EL MIRADOR,55,2,-73.647642200000,3.892968344000
83 - EL MIRADOR,55,3,-73.647729900000,3.892993913000
83 - EL MIRADOR,55,4,-73.647810300000,3.893024418000
83 - EL MIRADOR,55,5,-73.647895500000,3.893044222000
83 - EL MIRADOR,55,6,-73.647976700000,3.893073082000
83 - EL MIRADOR,55,7,-73.648060300000,3.893096179000
83 - EL MIRADOR,55,8,-73.648147100000,3.893117630000
83 - EL MIRADOR,55,9,-73.648225800000,3.893145665000
83 - EL MIRADOR,55,10,-73.648312700000,3.893175350000
83 - EL MIRADOR,55,11,-73.648391400000,3.893201738000
83 - EL MIRADOR,55,12,-73.648477500000,3.893221543000
83 - EL MIRADOR,55,13,-73.648561900000,3.893242993000
83 - EL MIRADOR,55,14,-73.648642200000,3.893273499000
83 - EL MIRADOR,55,15,-73.648720900000,3.893298240000
83 - EL MIRADOR,55,16,-73.648806900000,3.893323808000
83 - EL MIRADOR,55,17,-73.648891400000,3.893351022000
83 - EL MIRADOR,55,18,-73.648975000000,3.893374119000
83 - EL MIRADOR,55,19,-73.649057800000,3.893399685000
83 - EL MIRADOR,55,20,-73.649139700000,3.893426075000
83 - EL MIRADOR,55,21,-73.649227400000,3.893449997000
83 - EL MIRADOR,55,22,-73.649304500000,3.893470621000
83 - EL MIRADOR,55,23,-73.649387300000,3.893498657000
83 - EL MIRADOR,55,24,-73.649471700000,3.893525048000
83 - EL MIRADOR,55,25,-73.649556900000,3.893547322000
83 - EL MIRADOR,55,26,-73.649635600000,3.893577003000
83 - EL MIRADOR,55,27,-73.649720900000,3.893600924000
83 - EL MIRADOR,55,28,-73.649802800000,3.893627313000
