lote,linea,palma,longitud,latitud,Estado,Errores
"67-CASA ROJA",110,23,-73.6500532,3.884256309,OK,
"67-CASA ROJA",110,8,-73.6499452,3.882924057,OK,
"67-CASA ROJA",110,5,-73.6499182,3.882696706,OK,
"67-CASA ROJA",110,22,-73.6500397,3.884160821,OK,
"67-CASA ROJA",110,18,-73.6499969,3.883694757,OK,
"67-CASA ROJA",110,11,-73.6499542,3.883151399,OK,
"67-CASA ROJA",110,2,-73.6498912,3.882462535,OK,
"67-CASA ROJA",110,12,-73.6499632,3.883230972,OK,
"67-CASA ROJA",110,21,-73.6500126,3.883922103,OK,
"67-CASA ROJA",110,3,-73.6498979,3.882555747,OK,
"67-CASA ROJA",110,10,-73.649952,3.883076377,OK,
"67-CASA ROJA",110,7,-73.6499317,3.882837662,OK,
"67-CASA ROJA",110,13,-73.6499699,3.88331509,OK,
"67-CASA ROJA",110,6,-73.6499227,3.882762636,OK,
"67-CASA ROJA",110,19,-73.6500105,3.883767512,OK,
"67-CASA ROJA",110,17,-73.6499947,3.883537893,OK,
"67-CASA ROJA",110,20,-73.6500127,3.883856175,OK,
"67-CASA ROJA",110,14,-73.6499812,3.883458318,OK,
"67-CASA ROJA",110,4,-73.6499047,3.882608038,OK,
"67-CASA ROJA",110,14,-73.6499812,3.88337875,OK,
"67-CASA ROJA",110,1,-73.6498844,3.88239433,OK,
"67-CASA ROJA",110,9,-73.6499475,3.88299908,OK,
"67-CASA ROJA",110,17,-73.6499947,3.883624282,OK,
"62-LA CEIBA",110,3,-73.659218,3.8849258,OK,
"62-LA CEIBA",110,4,-73.6591709,3.8846446,OK,
"62-LA CEIBA",110,5,-73.6591642,3.8845676,OK,
"62-LA CEIBA",110,9,-73.6591076,3.884228,OK,
"62-LA CEIBA",110,7,-73.6591279,3.8843837,OK,
"62-LA CEIBA",110,8,-73.6591147,3.8842844,OK,
"62-LA CEIBA",110,1,-73.6592324,3.8851185,OK,
"62-LA CEIBA",110,6,-73.6591498,3.8844799,OK,
"62-LA CEIBA",110,2,-73.6592254,3.8850118,OK,
"67-CASA ROJA",111,1,-73.6499251,3.882396624,OK,
"67-CASA ROJA",111,7,-73.6500086,3.882960463,OK,
"67-CASA ROJA",111,20,-73.650076,3.883876667,OK,
"67-CASA ROJA",111,14,-73.6500469,3.883401517,OK,
"67-CASA ROJA",111,18,-73.6500693,3.883794823,OK,
"67-CASA ROJA",111,16,-73.6500558,3.883565205,OK,
"67-CASA ROJA",111,18,-73.6500693,3.883719801,OK,
"67-CASA ROJA",111,4,-73.6499725,3.88264672,OK,
"67-CASA ROJA",111,12,-73.6500333,3.883271928,OK,
"67-CASA ROJA",111,13,-73.6500446,3.883349229,OK,
"67-CASA ROJA",111,2,-73.6499319,3.882464829,OK,
"67-CASA ROJA",111,5,-73.649977,3.882728563,OK,
"67-CASA ROJA",111,15,-73.6500513,3.883490181,OK,
"67-CASA ROJA",111,11,-73.6500243,3.883194629,OK,
"67-CASA ROJA",111,21,-73.650096,3.883953806,OK,
"67-CASA ROJA",111,6,-73.6499928,3.882801319,OK,
"67-CASA ROJA",111,17,-73.6500603,3.883640229,OK,
"67-CASA ROJA",111,9,-73.6500108,3.883119601,OK,
"67-CASA ROJA",111,7,-73.6500086,3.882885442,OK,
"67-CASA ROJA",111,3,-73.6499567,3.882567143,OK,
"67-CASA ROJA",111,9,-73.6500108,3.883033213,OK,
"67-CASA ROJA",111,22,-73.6500963,3.884101742,OK,
"62-LA CEIBA",111,4,-73.6590777,3.8845387,OK,
"62-LA CEIBA",111,8,-73.6590307,3.8841799,OK,
"62-LA CEIBA",111,6,-73.6590526,3.8843537,OK,
"62-LA CEIBA",111,9,-73.6590165,3.8840945,OK,
"62-LA CEIBA",111,3,-73.6591095,3.8848006,OK,
"62-LA CEIBA",111,7,-73.6590447,3.8842631,OK,
"62-LA CEIBA",111,1,-73.659147,3.8849981,OK,
"62-LA CEIBA",111,5,-73.659067,3.8844415,OK,
"62-LA CEIBA",111,2,-73.659121,3.8848817,OK,
"67-CASA ROJA",112,12,-73.6501035,3.883287878,OK,
"67-CASA ROJA",112,4,-73.6500721,3.882764985,OK,
"67-CASA ROJA",112,12,-73.6501035,3.883358352,OK,
"67-CASA ROJA",112,21,-73.6501642,3.884060856,OK,
"67-CASA ROJA",112,9,-73.65009,3.883137828,OK,
"67-CASA ROJA",112,16,-73.6501305,3.883599343,OK,
"67-CASA ROJA",112,16,-73.6501305,3.883681185,OK,
"67-CASA ROJA",112,19,-73.6501575,3.883919903,OK,
"67-CASA ROJA",112,10,-73.650099,3.883210581,OK,
"67-CASA ROJA",112,14,-73.6501192,3.88354023,OK,
"67-CASA ROJA",112,1,-73.650036,3.882453515,OK,
"67-CASA ROJA",112,17,-73.650144,3.88376076,OK,
"67-CASA ROJA",112,18,-73.6501462,3.883838056,OK,
"67-CASA ROJA",112,7,-73.6500878,3.883067352,OK,
"67-CASA ROJA",112,5,-73.650072,3.882833187,OK,
"67-CASA ROJA",112,20,-73.6501597,3.883979012,OK,
"67-CASA ROJA",112,7,-73.6500878,3.882978691,OK,
"67-CASA ROJA",112,3,-73.6500427,3.882612655,OK,
"67-CASA ROJA",112,13,-73.6501125,3.883460658,OK,
"67-CASA ROJA",112,2,-73.6500428,3.88252172,OK,
"67-CASA ROJA",112,22,-73.6501664,3.884147245,OK,
"62-LA CEIBA",112,9,-73.6589257,3.884148,OK,
"62-LA CEIBA",112,1,-73.6590531,3.884963,OK,
"62-LA CEIBA",112,4,-73.6590196,3.8846556,OK,
"62-LA CEIBA",112,2,-73.6590488,3.8848607,OK,
"62-LA CEIBA",112,3,-73.6590285,3.8847575,OK,
"62-LA CEIBA",112,5,-73.6589969,3.8844978,OK,
"62-LA CEIBA",112,7,-73.658967,3.8843361,OK,
"62-LA CEIBA",112,6,-73.6589874,3.8844142,OK,
"62-LA CEIBA",112,10,-73.6589244,3.8840546,OK,
"62-LA CEIBA",112,8,-73.6589395,3.884229,OK,
"67-CASA ROJA",113,11,-73.6501759,3.883308375,OK,
"67-CASA ROJA",113,5,-73.6501377,3.882876414,OK,
"67-CASA ROJA",113,9,-73.6501624,3.883240167,OK,
"67-CASA ROJA",113,13,-73.6501848,3.88355845,OK,
"67-CASA ROJA",113,11,-73.6501759,3.88340613,OK,
"67-CASA ROJA",113,4,-73.6501173,3.882769555,OK,
"67-CASA ROJA",113,12,-73.6501804,3.883487973,OK,
"67-CASA ROJA",113,17,-73.6502163,3.883940393,OK,
"67-CASA ROJA",113,18,-73.6502231,3.884015418,OK,
"67-CASA ROJA",113,16,-73.6502164,3.883869919,OK,
"67-CASA ROJA",113,6,-73.6501376,3.883026457,OK,
"67-CASA ROJA",113,8,-73.6501556,3.883160595,OK,
"67-CASA ROJA",113,7,-73.6501489,3.88309921,OK,
"67-CASA ROJA",113,15,-73.6501938,3.883726685,OK,
"67-CASA ROJA",113,2,-73.6501061,3.882546759,OK,
"67-CASA ROJA",113,14,-73.6501916,3.883656209,OK,
"67-CASA ROJA",113,1,-73.6501062,3.882476284,OK,
"67-CASA ROJA",113,3,-73.6501084,3.882642242,OK,
"62-LA CEIBA",113,2,-73.6589568,3.8847432,OK,
"62-LA CEIBA",113,8,-73.6588427,3.8840024,OK,
"62-LA CEIBA",113,4,-73.6589054,3.8843598,OK,
"62-LA CEIBA",113,5,-73.6588836,3.8842909,OK,
"62-LA CEIBA",113,6,-73.6588742,3.8842096,OK,
"62-LA CEIBA",113,3,-73.6589422,3.8846532,OK,
"62-LA CEIBA",113,1,-73.6589641,3.884827,OK,
"62-LA CEIBA",113,7,-73.6588611,3.8841103,OK,
"67-CASA ROJA",114,8,-73.6502191,3.883046958,OK,
"67-CASA ROJA",114,2,-73.650174,3.882674102,OK,
"67-CASA ROJA",114,5,-73.6501943,3.882803695,OK,
"67-CASA ROJA",114,18,-73.6502865,3.883983623,OK,
"67-CASA ROJA",114,17,-73.6502775,3.883819935,OK,
"67-CASA ROJA",114,15,-73.6502708,3.883665342,OK,
"67-CASA ROJA",114,11,-73.6502416,3.883285674,OK,
"67-CASA ROJA",114,4,-73.6501875,3.882740037,OK,
"67-CASA ROJA",114,1,-73.6501741,3.882512693,OK,
"67-CASA ROJA",114,13,-73.650246,3.883435719,OK,
"67-CASA ROJA",114,9,-73.650219,3.883126527,OK,
"67-CASA ROJA",114,10,-73.6502212,3.883208369,OK,
"67-CASA ROJA",114,7,-73.6502055,3.882974204,OK,
"67-CASA ROJA",114,12,-73.6502438,3.883360697,OK,
"67-CASA ROJA",114,18,-73.6502865,3.883901781,OK,
"67-CASA ROJA",114,16,-73.6502776,3.883726727,OK,
"67-CASA ROJA",114,2,-73.650174,3.882589987,OK,
"67-CASA ROJA",114,6,-73.6502033,3.882885541,OK,
"67-CASA ROJA",114,14,-73.6502596,3.883494834,OK,
"62-LA CEIBA",114,8,-73.6587398,3.8838904,OK,
"62-LA CEIBA",114,5,-73.658794,3.884228,OK,
"62-LA CEIBA",114,1,-73.6588517,3.8846839,OK,
"62-LA CEIBA",114,2,-73.6588457,3.8845886,OK,
"62-LA CEIBA",114,7,-73.6587454,3.8839812,OK,
"62-LA CEIBA",114,3,-73.6588255,3.8845128,OK,
"62-LA CEIBA",114,4,-73.6588047,3.8843252,OK,
"62-LA CEIBA",114,6,-73.6587743,3.8840791,OK,
"67-CASA ROJA",115,16,-73.6503387,3.883772226,OK,
"67-CASA ROJA",115,17,-73.6503522,3.883842707,OK,
"67-CASA ROJA",115,7,-73.6502711,3.883006064,OK,
"67-CASA ROJA",115,18,-73.6503544,3.883926823,OK,
"67-CASA ROJA",115,5,-73.6502554,3.882858287,OK,
"67-CASA ROJA",115,13,-73.6503229,3.88353806,OK,
"67-CASA ROJA",115,9,-73.6502914,3.883244779,OK,
"67-CASA ROJA",115,3,-73.6502441,3.882708238,OK,
"67-CASA ROJA",115,8,-73.6502824,3.883092458,OK,
"67-CASA ROJA",115,1,-73.6502329,3.882533183,OK,
"67-CASA ROJA",115,10,-73.6503049,3.883312987,OK,
"67-CASA ROJA",115,14,-73.6503319,3.883608539,OK,
"67-CASA ROJA",115,4,-73.6502486,3.882771895,OK,
"67-CASA ROJA",115,12,-73.6503139,3.883458487,OK,
"67-CASA ROJA",115,15,-73.6503342,3.883704022,OK,
"67-CASA ROJA",115,6,-73.6502621,3.882937858,OK,
"67-CASA ROJA",115,2,-73.6502328,3.882635485,OK,
"67-CASA ROJA",115,11,-73.6503072,3.883388009,OK,
"62-LA CEIBA",115,6,-73.6586935,3.8840383,OK,
"62-LA CEIBA",115,4,-73.658722,3.8842092,OK,
"62-LA CEIBA",115,8,-73.65866,3.8838609,OK,
"62-LA CEIBA",115,5,-73.6586963,3.8841224,OK,
"62-LA CEIBA",115,7,-73.6586861,3.8839522,OK,
"62-LA CEIBA",115,1,-73.6587836,3.8846579,OK,
"62-LA CEIBA",115,2,-73.6587669,3.8845704,OK,
"62-LA CEIBA",115,3,-73.6587595,3.8845117,OK,
"67-CASA ROJA",116,15,-73.6504043,3.883808633,OK,
"67-CASA ROJA",116,5,-73.6503323,3.882960628,OK,
"67-CASA ROJA",116,14,-73.6504044,3.883654043,OK,
"67-CASA ROJA",116,7,-73.650348,3.8831857,OK,
"67-CASA ROJA",116,3,-73.6503256,3.882799215,OK,
"67-CASA ROJA",116,9,-73.6503547,3.883272091,OK,
"67-CASA ROJA",116,10,-73.6503638,3.883340297,OK,
"67-CASA ROJA",116,11,-73.6503728,3.88343351,OK,
"67-CASA ROJA",116,1,-73.6503075,3.882731004,OK,
"67-CASA ROJA",116,4,-73.6503255,3.882887876,OK,
"67-CASA ROJA",116,15,-73.6504043,3.883724518,OK,
"67-CASA ROJA",116,12,-73.650375,3.883508533,OK,
"67-CASA ROJA",116,7,-73.650348,3.883124319,OK,
"67-CASA ROJA",116,6,-73.650339,3.883040199,OK,
"67-CASA ROJA",116,13,-73.6503885,3.883579014,OK,
"67-CASA ROJA",116,17,-73.6504201,3.883885936,OK,
"67-CASA ROJA",116,1,-73.6503075,3.882658256,OK,
"62-LA CEIBA",116,6,-73.6585961,3.8839099,OK,
"62-LA CEIBA",116,3,-73.6586597,3.8843561,OK,
"62-LA CEIBA",116,1,-73.6586868,3.8845637,OK,
"62-LA CEIBA",116,7,-73.6585847,3.883831,OK,
"62-LA CEIBA",116,2,-73.6586644,3.884463,OK,
"62-LA CEIBA",116,5,-73.6586064,3.8840025,OK,
"62-LA CEIBA",116,4,-73.6586231,3.8840901,OK,
"67-CASA ROJA",117,15,-73.6504812,3.883845046,OK,
"67-CASA ROJA",117,14,-73.6504745,3.883756381,OK,
"67-CASA ROJA",117,8,-73.6504295,3.883213021,OK,
"67-CASA ROJA",117,2,-73.6503754,3.882683298,OK,
"67-CASA ROJA",117,13,-73.6504654,3.883697268,OK,
"67-CASA ROJA",117,5,-73.6503979,3.882999308,OK,
"67-CASA ROJA",117,6,-73.6504001,3.883074331,OK,
"67-CASA ROJA",117,11,-73.6504497,3.883544944,OK,
"67-CASA ROJA",117,7,-73.6504205,3.883140269,OK,
"67-CASA ROJA",117,4,-73.6503957,3.882935653,OK,
"67-CASA ROJA",117,3,-73.6503753,3.882835614,OK,
"67-CASA ROJA",117,2,-73.6503754,3.882787873,OK,
"67-CASA ROJA",117,12,-73.6504564,3.883622243,OK,
"67-CASA ROJA",117,9,-73.650434,3.883303959,OK,
"67-CASA ROJA",117,10,-73.6504475,3.883383534,OK,
"62-LA CEIBA",117,8,-73.6584778,3.8836988,OK,
"62-LA CEIBA",117,3,-73.6585549,3.8842215,OK,
"62-LA CEIBA",117,2,-73.6585582,3.8843376,OK,
"62-LA CEIBA",117,7,-73.6584893,3.8838051,OK,
"62-LA CEIBA",117,4,-73.658531,3.8840502,OK,
"62-LA CEIBA",117,5,-73.6585094,3.8839585,OK,
"62-LA CEIBA",117,1,-73.6585765,3.8844182,OK,
"62-LA CEIBA",117,6,-73.6585024,3.883877,OK,
"67-CASA ROJA",118,9,-73.6505289,3.883569992,OK,
"67-CASA ROJA",118,3,-73.6504613,3.882878852,OK,
"67-CASA ROJA",118,4,-73.6504612,3.883051628,OK,
"67-CASA ROJA",118,13,-73.6505491,3.883813253,OK,
"67-CASA ROJA",118,9,-73.6505289,3.883499517,OK,
"67-CASA ROJA",118,1,-73.6504614,3.882787917,OK,
"67-CASA ROJA",118,7,-73.6505086,3.883344917,OK,
"67-CASA ROJA",118,12,-73.6505288,3.883667747,OK,
"67-CASA ROJA",118,5,-73.6504861,3.883190316,OK,
"67-CASA ROJA",118,6,-73.6505064,3.883260801,OK,
"67-CASA ROJA",118,3,-73.6504613,3.88296524,OK,
"67-CASA ROJA",118,12,-73.6505288,3.883754135,OK,
"62-LA CEIBA",118,5,-73.6584312,3.8839471,OK,
"62-LA CEIBA",118,3,-73.6584733,3.8842241,OK,
"62-LA CEIBA",118,20,-73.6582494,3.8825824,OK,
"62-LA CEIBA",118,11,-73.6583569,3.8833785,OK,
"62-LA CEIBA",118,16,-73.6583012,3.8829452,OK,
"62-LA CEIBA",118,13,-73.658331,3.8832096,OK,
"62-LA CEIBA",118,19,-73.6582582,3.8826843,OK,
"62-LA CEIBA",118,1,-73.6584969,3.8843909,OK,
"62-LA CEIBA",118,15,-73.6583091,3.8830358,OK,
"62-LA CEIBA",118,17,-73.6582866,3.8828552,OK,
"62-LA CEIBA",118,6,-73.6584201,3.8838454,OK,
"62-LA CEIBA",118,14,-73.658322,3.8831328,OK,
"62-LA CEIBA",118,22,-73.6582251,3.8824065,OK,
"62-LA CEIBA",118,9,-73.6583921,3.883574,OK,
"62-LA CEIBA",118,7,-73.6584133,3.883741,OK,
"62-LA CEIBA",118,12,-73.6583399,3.8832864,OK,
"62-LA CEIBA",118,8,-73.6584057,3.8836527,OK,
"62-LA CEIBA",118,4,-73.6584527,3.8841163,OK,
"62-LA CEIBA",118,21,-73.6582384,3.882508,OK,
"62-LA CEIBA",118,10,-73.6583774,3.883484,OK,
"62-LA CEIBA",118,18,-73.6582659,3.8827726,OK,
"62-LA CEIBA",118,2,-73.6584851,3.8843075,OK,
"67-CASA ROJA",119,6,-73.650572,3.883363136,OK,
"67-CASA ROJA",119,4,-73.6505517,3.883151702,OK,
"67-CASA ROJA",119,9,-73.6505832,3.883592753,OK,
"67-CASA ROJA",119,7,-73.6505787,3.883447255,OK,
"67-CASA ROJA",119,2,-73.6505427,3.88306531,OK,
"67-CASA ROJA",119,11,-73.6505967,3.883681421,OK,
"67-CASA ROJA",119,11,-73.6505967,3.883760989,OK,
"67-CASA ROJA",119,1,-73.6505382,3.882990286,OK,
"67-CASA ROJA",119,8,-73.650581,3.883522277,OK,
"67-CASA ROJA",119,5,-73.6505607,3.883281289,OK,
"67-CASA ROJA",119,4,-73.6505517,3.88322445,OK,
"62-LA CEIBA",119,2,-73.6583939,3.8841991,OK,
"62-LA CEIBA",119,20,-73.6581457,3.8824089,OK,
"62-LA CEIBA",119,10,-73.6582717,3.8832856,OK,
"62-LA CEIBA",119,14,-73.6582121,3.8829393,OK,
"62-LA CEIBA",119,17,-73.6581792,3.8826638,OK,
"62-LA CEIBA",119,13,-73.6582307,3.8830221,OK,
"62-LA CEIBA",119,8,-73.6582919,3.8834663,OK,
"62-LA CEIBA",119,18,-73.6581578,3.8825744,OK,
"62-LA CEIBA",119,5,-73.6583291,3.8837392,OK,
"62-LA CEIBA",119,6,-73.6583235,3.8836484,OK,
"62-LA CEIBA",119,16,-73.6581848,3.8827546,OK,
"62-LA CEIBA",119,9,-73.658287,3.8833846,OK,
"62-LA CEIBA",119,4,-73.6583321,3.8838257,OK,
"62-LA CEIBA",119,12,-73.6582402,3.8831058,OK,
"62-LA CEIBA",119,3,-73.6583853,3.8840994,OK,
"62-LA CEIBA",119,11,-73.6582531,3.8832027,OK,
"62-LA CEIBA",119,19,-73.6581526,3.8824881,OK,
"62-LA CEIBA",119,1,-73.6584098,3.8842775,OK,
"62-LA CEIBA",119,15,-73.6582005,3.8828308,OK,
"62-LA CEIBA",119,7,-73.6583067,3.8835586,OK,
"67-CASA ROJA",12,5,-73.643445,3.884498453,OK,
"67-CASA ROJA",12,13,-73.6435395,3.885732943,OK,
"67-CASA ROJA",12,17,-73.6435845,3.886189914,OK,
"67-CASA ROJA",12,11,-73.6434742,3.88501225,OK,
"67-CASA ROJA",12,7,-73.643454,3.884662141,OK,
"67-CASA ROJA",12,15,-73.6435575,3.885878448,OK,
"67-CASA ROJA",12,2,-73.6434225,3.884359766,OK,
"67-CASA ROJA",12,9,-73.643472,3.884805372,OK,
"67-CASA ROJA",12,1,-73.6434,3.88411423,OK,
"67-CASA ROJA",12,16,-73.643562,3.885971659,OK,
"67-CASA ROJA",12,6,-73.6434473,3.884578022,OK,
"67-CASA ROJA",12,4,-73.6434338,3.884430246,OK,
"67-CASA ROJA",12,14,-73.6435417,3.885798872,OK,
"67-CASA ROJA",12,10,-73.6434743,3.884884942,OK,
"67-CASA ROJA",12,8,-73.6434676,3.884723529,OK,
"67-CASA ROJA",12,12,-73.6434764,3.885107733,OK,
"67-CASA ROJA",12,2,-73.6434225,3.884259738,OK,
"67-CASA ROJA",12,18,-73.6435822,3.886264934,OK,
"62-LA CEIBA",12,6,-73.6674152,3.8884241,OK,
"62-LA CEIBA",12,5,-73.6674261,3.8885277,OK,
"62-LA CEIBA",12,4,-73.6674587,3.8887002,OK,
"62-LA CEIBA",12,10,-73.6673301,3.8878954,OK,
"62-LA CEIBA",12,3,-73.6674654,3.8888002,OK,
"62-LA CEIBA",12,12,-73.6672616,3.887444,OK,
"62-LA CEIBA",12,2,-73.6674784,3.8888819,OK,
"62-LA CEIBA",12,7,-73.6673999,3.8883387,OK,
"62-LA CEIBA",12,11,-73.6673066,3.8877141,OK,
"62-LA CEIBA",12,9,-73.6673566,3.8880646,OK,
"62-LA CEIBA",12,8,-73.6673841,3.8882238,OK,
"62-LA CEIBA",12,1,-73.6674829,3.8889564,OK,
"67-CASA ROJA",120,1,-73.6506197,3.883090356,OK,
"67-CASA ROJA",120,5,-73.6506376,3.88340409,OK,
"67-CASA ROJA",120,2,-73.6506196,3.883185837,OK,
"67-CASA ROJA",120,9,-73.6506601,3.883701914,OK,
"67-CASA ROJA",120,3,-73.6506218,3.88328132,OK,
"67-CASA ROJA",120,8,-73.6506533,3.883620069,OK,
"67-CASA ROJA",120,7,-73.6506489,3.883547319,OK,
"67-CASA ROJA",120,4,-73.6506263,3.88334725,OK,
"67-CASA ROJA",120,6,-73.6506421,3.883470021,OK,
"62-LA CEIBA",120,7,-73.6582405,3.8836078,OK,
"62-LA CEIBA",120,1,-73.6583221,3.884235,OK,
"62-LA CEIBA",120,15,-73.6581308,3.8828917,OK,
"62-LA CEIBA",120,9,-73.6582084,3.8834212,OK,
"62-LA CEIBA",120,8,-73.6582236,3.8835179,OK,
"62-LA CEIBA",120,16,-73.6581089,3.8827179,OK,
"62-LA CEIBA",120,17,-73.6580984,3.882623,OK,
"62-LA CEIBA",120,6,-73.6582447,3.8836827,OK,
"62-LA CEIBA",120,5,-73.6582656,3.8837927,OK,
"62-LA CEIBA",120,10,-73.6581968,3.88334,OK,
"62-LA CEIBA",120,11,-73.6581886,3.8832449,OK,
"62-LA CEIBA",120,2,-73.6583136,3.8841376,OK,
"62-LA CEIBA",120,3,-73.6583041,3.884054,OK,
"62-LA CEIBA",120,19,-73.6580708,3.882436,OK,
"62-LA CEIBA",120,18,-73.6580799,3.8825401,OK,
"62-LA CEIBA",120,13,-73.6581574,3.8830947,OK,
"62-LA CEIBA",120,4,-73.6582788,3.8839718,OK,
"62-LA CEIBA",120,14,-73.658147,3.8829747,OK,
"62-LA CEIBA",120,12,-73.6581607,3.8831583,OK,
"62-LA CEIBA",120,20,-73.6580533,3.8823645,OK,
"67-CASA ROJA",121,5,-73.6507303,3.883658755,OK,
"67-CASA ROJA",121,3,-73.6507077,3.883515521,OK,
"67-CASA ROJA",121,1,-73.6507123,3.883349567,OK,
"67-CASA ROJA",121,4,-73.6507167,3.883581454,OK,
"67-CASA ROJA",121,2,-73.6507078,3.883431406,OK,
"62-LA CEIBA",121,15,-73.6580314,3.882768,OK,
"62-LA CEIBA",121,11,-73.6580907,3.8831371,OK,
"62-LA CEIBA",121,7,-73.6581346,3.8834869,OK,
"62-LA CEIBA",121,5,-73.6581654,3.8836851,OK,
"62-LA CEIBA",121,6,-73.6581513,3.8835745,OK,
"62-LA CEIBA",121,19,-73.6579851,3.8824161,OK,
"62-LA CEIBA",121,13,-73.6580545,3.8829554,OK,
"62-LA CEIBA",121,18,-73.6579929,3.8825067,OK,
"62-LA CEIBA",121,2,-73.658211,3.8840279,OK,
"62-LA CEIBA",121,9,-73.6581148,3.8833107,OK,
"62-LA CEIBA",121,3,-73.6582033,3.8839396,OK,
"62-LA CEIBA",121,10,-73.6581002,3.8832207,OK,
"62-LA CEIBA",121,17,-73.6580049,3.8825923,OK,
"62-LA CEIBA",121,1,-73.6582237,3.8841227,OK,
"62-LA CEIBA",121,8,-73.6581202,3.8833992,OK,
"62-LA CEIBA",121,4,-73.6581855,3.8838385,OK,
"62-LA CEIBA",121,12,-73.6580715,3.8830475,OK,
"62-LA CEIBA",121,14,-73.6580444,3.882865,OK,
"62-LA CEIBA",121,20,-73.6579731,3.8823304,OK,
"62-LA CEIBA",121,16,-73.6580197,3.8826846,OK,
"67-CASA ROJA",122,1,-73.6507839,3.883543651,OK,
"62-LA CEIBA",122,11,-73.657993,3.8830064,OK,
"62-LA CEIBA",122,4,-73.6581081,3.883811,OK,
"62-LA CEIBA",122,15,-73.6579395,3.8826505,OK,
"62-LA CEIBA",122,9,-73.6580153,3.8831847,OK,
"62-LA CEIBA",122,19,-73.657875,3.8822728,OK,
"62-LA CEIBA",122,13,-73.6579623,3.8828357,OK,
"62-LA CEIBA",122,12,-73.6579741,3.8829191,OK,
"62-LA CEIBA",122,5,-73.658069,3.8835429,OK,
"62-LA CEIBA",122,1,-73.658136,3.8840801,OK,
"62-LA CEIBA",122,17,-73.657916,3.8824586,OK,
"62-LA CEIBA",122,6,-73.6580499,3.8834533,OK,
"62-LA CEIBA",122,7,-73.6580406,3.8833719,OK,
"62-LA CEIBA",122,3,-73.6581211,3.883908,OK,
"62-LA CEIBA",122,14,-73.6579576,3.8827288,OK,
"62-LA CEIBA",122,10,-73.6580095,3.8830917,OK,
"62-LA CEIBA",122,18,-73.6578979,3.8823803,OK,
"62-LA CEIBA",122,8,-73.6580201,3.8832665,OK,
"62-LA CEIBA",122,16,-73.6579224,3.8825585,OK,
"62-LA CEIBA",122,2,-73.6581328,3.8839914,OK,
"67-CASA ROJA",123,1,-73.6505906,3.885692815,OK,
"62-LA CEIBA",123,6,-73.6579606,3.8833401,OK,
"62-LA CEIBA",123,5,-73.6579658,3.8834264,OK,
"62-LA CEIBA",123,8,-73.6579334,3.8831577,OK,
"62-LA CEIBA",123,18,-73.6578016,3.8822655,OK,
"62-LA CEIBA",123,10,-73.6579079,3.8829682,OK,
"62-LA CEIBA",123,4,-73.6580045,3.88369,OK,
"62-LA CEIBA",123,3,-73.6580189,3.8837777,OK,
"62-LA CEIBA",123,13,-73.6578757,3.8827017,OK,
"62-LA CEIBA",123,14,-73.6578566,3.8826121,OK,
"62-LA CEIBA",123,17,-73.6578257,3.8823341,OK,
"62-LA CEIBA",123,1,-73.658053,3.8839619,OK,
"62-LA CEIBA",123,2,-73.6580329,3.8838609,OK,
"62-LA CEIBA",123,16,-73.6578276,3.8824344,OK,
"62-LA CEIBA",123,11,-73.6578852,3.8828629,OK,
"62-LA CEIBA",123,9,-73.6579169,3.8830724,OK,
"62-LA CEIBA",123,7,-73.6579503,3.8832475,OK,
"62-LA CEIBA",123,12,-73.6578727,3.8827978,OK,
"62-LA CEIBA",123,15,-73.6578526,3.8825395,OK,
"67-CASA ROJA",124,2,-73.6504956,3.885556208,OK,
"67-CASA ROJA",124,1,-73.650569,3.885585789,OK,
"62-LA CEIBA",124,3,-73.6579348,3.8837508,OK,
"62-LA CEIBA",124,15,-73.6577506,3.8824114,OK,
"62-LA CEIBA",124,13,-73.657783,3.8826802,OK,
"62-LA CEIBA",124,11,-73.6578073,3.882856,OK,
"62-LA CEIBA",124,10,-73.657816,3.8829306,OK,
"62-LA CEIBA",124,1,-73.6579606,3.8839175,OK,
"62-LA CEIBA",124,7,-73.6578811,3.8832877,OK,
"62-LA CEIBA",124,9,-73.657841,3.8831132,OK,
"62-LA CEIBA",124,5,-73.6579103,3.8835727,OK,
"62-LA CEIBA",124,14,-73.6577499,3.8825074,OK,
"62-LA CEIBA",124,6,-73.6578852,3.8833878,OK,
"62-LA CEIBA",124,4,-73.6579262,3.8836512,OK,
"62-LA CEIBA",124,2,-73.6579488,3.883834,OK,
"62-LA CEIBA",124,12,-73.657791,3.882773,OK,
"62-LA CEIBA",124,16,-73.6577342,3.8823262,OK,
"62-LA CEIBA",124,8,-73.6578603,3.8832051,OK,
"67-CASA ROJA",125,3,-73.6506452,3.885538829,OK,
"67-CASA ROJA",125,8,-73.6498318,3.885156549,OK,
"67-CASA ROJA",125,1,-73.6508205,3.885614689,OK,
"67-CASA ROJA",125,6,-73.6504023,3.885431361,OK,
"67-CASA ROJA",125,9,-73.6496714,3.8850873,OK,
"67-CASA ROJA",125,5,-73.6504826,3.885460862,OK,
"67-CASA ROJA",125,7,-73.650322,3.885392076,OK,
"67-CASA ROJA",125,2,-73.6507318,3.885574652,OK,
"62-LA CEIBA",125,11,-73.6577121,3.8827274,OK,
"62-LA CEIBA",125,3,-73.6578413,3.8836153,OK,
"62-LA CEIBA",125,7,-73.6577698,3.8830784,OK,
"62-LA CEIBA",125,1,-73.6578596,3.8838008,OK,
"62-LA CEIBA",125,9,-73.657736,3.8828988,OK,
